Index coax_placement_x  coax_placement_y  substrate_permittivity
 1592 -1.7142857143E+00 +5.5714285714E+00 +3.0000000000E+00     
 1593 -1.7142857143E+00 +5.8571428571E+00 +3.0000000000E+00     
 1594 -1.7142857143E+00 +6.1428571429E+00 +3.0000000000E+00     
 1595 -1.7142857143E+00 +6.4285714286E+00 +3.0000000000E+00     
 1596 -1.7142857143E+00 +6.7142857143E+00 +3.0000000000E+00     
 1597 -1.7142857143E+00 +7.0000000000E+00 +3.0000000000E+00     
 1598 -1.7142857143E+00 +7.2857142857E+00 +3.0000000000E+00     
 1599 -1.7142857143E+00 +7.5714285714E+00 +3.0000000000E+00     
 1600 -1.7142857143E+00 +7.8571428571E+00 +3.0000000000E+00     
 1601 -1.7142857143E+00 +8.1428571429E+00 +3.0000000000E+00     
 1602 -1.7142857143E+00 +8.4285714286E+00 +3.0000000000E+00     
 1603 -1.7142857143E+00 +8.7142857143E+00 +3.0000000000E+00     
 1604 -1.7142857143E+00 +9.0000000000E+00 +3.0000000000E+00     
 1605 -1.4285714286E+00 +5.0000000000E+00 +3.0000000000E+00     
 1606 -1.4285714286E+00 +5.2857142857E+00 +3.0000000000E+00     
 1607 -1.4285714286E+00 +5.5714285714E+00 +3.0000000000E+00     
 1608 -1.4285714286E+00 +5.8571428571E+00 +3.0000000000E+00     
 1609 -1.4285714286E+00 +6.1428571429E+00 +3.0000000000E+00     
 1610 -1.4285714286E+00 +6.4285714286E+00 +3.0000000000E+00     
 1611 -1.4285714286E+00 +6.7142857143E+00 +3.0000000000E+00     
 1612 -1.4285714286E+00 +7.0000000000E+00 +3.0000000000E+00     
 1613 -1.4285714286E+00 +7.2857142857E+00 +3.0000000000E+00     
 1614 -1.4285714286E+00 +7.5714285714E+00 +3.0000000000E+00     
 1615 -1.4285714286E+00 +7.8571428571E+00 +3.0000000000E+00     
 1616 -1.4285714286E+00 +8.1428571429E+00 +3.0000000000E+00     
 1617 -1.4285714286E+00 +8.4285714286E+00 +3.0000000000E+00     
 1618 -1.4285714286E+00 +8.7142857143E+00 +3.0000000000E+00     
 1619 -1.4285714286E+00 +9.0000000000E+00 +3.0000000000E+00     
 1620 -1.1428571429E+00 +5.0000000000E+00 +3.0000000000E+00     
 1621 -1.1428571429E+00 +5.2857142857E+00 +3.0000000000E+00     
 1622 -1.1428571429E+00 +5.5714285714E+00 +3.0000000000E+00     
 1623 -1.1428571429E+00 +5.8571428571E+00 +3.0000000000E+00     
 1624 -1.1428571429E+00 +6.1428571429E+00 +3.0000000000E+00     
 1625 -1.1428571429E+00 +6.4285714286E+00 +3.0000000000E+00     
 1626 -1.1428571429E+00 +6.7142857143E+00 +3.0000000000E+00     
 1627 -1.1428571429E+00 +7.0000000000E+00 +3.0000000000E+00     
 1628 -1.1428571429E+00 +7.2857142857E+00 +3.0000000000E+00     
 1629 -1.1428571429E+00 +7.5714285714E+00 +3.0000000000E+00     
 1630 -1.1428571429E+00 +7.8571428571E+00 +3.0000000000E+00     
 1631 -1.1428571429E+00 +8.1428571429E+00 +3.0000000000E+00     
 1632 -1.1428571429E+00 +8.4285714286E+00 +3.0000000000E+00     
 1633 -1.1428571429E+00 +8.7142857143E+00 +3.0000000000E+00     
 1634 -1.1428571429E+00 +9.0000000000E+00 +3.0000000000E+00     
 1635 -8.5714285714E-01 +5.0000000000E+00 +3.0000000000E+00     
 1636 -8.5714285714E-01 +5.2857142857E+00 +3.0000000000E+00     
 1637 -8.5714285714E-01 +5.5714285714E+00 +3.0000000000E+00     
 1638 -8.5714285714E-01 +5.8571428571E+00 +3.0000000000E+00     
 1639 -8.5714285714E-01 +6.1428571429E+00 +3.0000000000E+00     
 1640 -8.5714285714E-01 +6.4285714286E+00 +3.0000000000E+00     
 1641 -8.5714285714E-01 +6.7142857143E+00 +3.0000000000E+00     
 1642 -8.5714285714E-01 +7.0000000000E+00 +3.0000000000E+00     
 1643 -8.5714285714E-01 +7.2857142857E+00 +3.0000000000E+00     
 1644 -8.5714285714E-01 +7.5714285714E+00 +3.0000000000E+00     
 1645 -8.5714285714E-01 +7.8571428571E+00 +3.0000000000E+00     
 1646 -8.5714285714E-01 +8.1428571429E+00 +3.0000000000E+00     
 1647 -8.5714285714E-01 +8.4285714286E+00 +3.0000000000E+00     
 1648 -8.5714285714E-01 +8.7142857143E+00 +3.0000000000E+00     
 1649 -8.5714285714E-01 +9.0000000000E+00 +3.0000000000E+00     
 1650 -5.7142857143E-01 +5.0000000000E+00 +3.0000000000E+00     
 1651 -5.7142857143E-01 +5.2857142857E+00 +3.0000000000E+00     
 1652 -5.7142857143E-01 +5.5714285714E+00 +3.0000000000E+00     
 1653 -5.7142857143E-01 +5.8571428571E+00 +3.0000000000E+00     
 1654 -5.7142857143E-01 +6.1428571429E+00 +3.0000000000E+00     
 1655 -5.7142857143E-01 +6.4285714286E+00 +3.0000000000E+00     
 1656 -5.7142857143E-01 +6.7142857143E+00 +3.0000000000E+00     
 1657 -5.7142857143E-01 +7.0000000000E+00 +3.0000000000E+00     
 1658 -5.7142857143E-01 +7.2857142857E+00 +3.0000000000E+00     
 1659 -5.7142857143E-01 +7.5714285714E+00 +3.0000000000E+00     
 1660 -5.7142857143E-01 +7.8571428571E+00 +3.0000000000E+00     
 1661 -5.7142857143E-01 +8.1428571429E+00 +3.0000000000E+00     
 1662 -5.7142857143E-01 +8.4285714286E+00 +3.0000000000E+00     
 1663 -5.7142857143E-01 +8.7142857143E+00 +3.0000000000E+00     
 1664 -5.7142857143E-01 +9.0000000000E+00 +3.0000000000E+00     
 1665 -2.8571428571E-01 +5.0000000000E+00 +3.0000000000E+00     
 1666 -2.8571428571E-01 +5.2857142857E+00 +3.0000000000E+00     
 1667 -2.8571428571E-01 +5.5714285714E+00 +3.0000000000E+00     
 1668 -2.8571428571E-01 +5.8571428571E+00 +3.0000000000E+00     
 1669 -2.8571428571E-01 +6.1428571429E+00 +3.0000000000E+00     
 1670 -2.8571428571E-01 +6.4285714286E+00 +3.0000000000E+00     
 1671 -2.8571428571E-01 +6.7142857143E+00 +3.0000000000E+00     
 1672 -2.8571428571E-01 +7.0000000000E+00 +3.0000000000E+00     
 1673 -2.8571428571E-01 +7.2857142857E+00 +3.0000000000E+00     
 1674 -2.8571428571E-01 +7.5714285714E+00 +3.0000000000E+00     
 1675 -2.8571428571E-01 +7.8571428571E+00 +3.0000000000E+00     
 1676 -2.8571428571E-01 +8.1428571429E+00 +3.0000000000E+00     
 1677 -2.8571428571E-01 +8.4285714286E+00 +3.0000000000E+00     
 1678 -2.8571428571E-01 +8.7142857143E+00 +3.0000000000E+00     
 1679 -2.8571428571E-01 +9.0000000000E+00 +3.0000000000E+00     
 1680 +0.0000000000E+00 +5.0000000000E+00 +3.0000000000E+00     
 1681 +0.0000000000E+00 +5.2857142857E+00 +3.0000000000E+00     
 1682 +0.0000000000E+00 +5.5714285714E+00 +3.0000000000E+00     
 1683 +0.0000000000E+00 +5.8571428571E+00 +3.0000000000E+00     
 1684 +0.0000000000E+00 +6.1428571429E+00 +3.0000000000E+00     
 1685 +0.0000000000E+00 +6.4285714286E+00 +3.0000000000E+00     
 1686 +0.0000000000E+00 +6.7142857143E+00 +3.0000000000E+00     
 1687 +0.0000000000E+00 +7.0000000000E+00 +3.0000000000E+00     
 1688 +0.0000000000E+00 +7.2857142857E+00 +3.0000000000E+00     
 1689 +0.0000000000E+00 +7.5714285714E+00 +3.0000000000E+00     
 1690 +0.0000000000E+00 +7.8571428571E+00 +3.0000000000E+00     
 1691 +0.0000000000E+00 +8.1428571429E+00 +3.0000000000E+00     
 1692 +0.0000000000E+00 +8.4285714286E+00 +3.0000000000E+00     
 1693 +0.0000000000E+00 +8.7142857143E+00 +3.0000000000E+00     
 1694 +0.0000000000E+00 +9.0000000000E+00 +3.0000000000E+00     
 1695 +2.8571428571E-01 +5.0000000000E+00 +3.0000000000E+00     
 1696 +2.8571428571E-01 +5.2857142857E+00 +3.0000000000E+00     
 1697 +2.8571428571E-01 +5.5714285714E+00 +3.0000000000E+00     
 1698 +2.8571428571E-01 +5.8571428571E+00 +3.0000000000E+00     
 1699 +2.8571428571E-01 +6.1428571429E+00 +3.0000000000E+00     
 1700 +2.8571428571E-01 +6.4285714286E+00 +3.0000000000E+00     
 1701 +2.8571428571E-01 +6.7142857143E+00 +3.0000000000E+00     
 1702 +2.8571428571E-01 +7.0000000000E+00 +3.0000000000E+00     
 1703 +2.8571428571E-01 +7.2857142857E+00 +3.0000000000E+00     
 1704 +2.8571428571E-01 +7.5714285714E+00 +3.0000000000E+00     
 1705 +2.8571428571E-01 +7.8571428571E+00 +3.0000000000E+00     
 1706 +2.8571428571E-01 +8.1428571429E+00 +3.0000000000E+00     
 1707 +2.8571428571E-01 +8.4285714286E+00 +3.0000000000E+00     
 1708 +2.8571428571E-01 +8.7142857143E+00 +3.0000000000E+00     
 1709 +2.8571428571E-01 +9.0000000000E+00 +3.0000000000E+00     
 1710 +5.7142857143E-01 +5.0000000000E+00 +3.0000000000E+00     
 1711 +5.7142857143E-01 +5.2857142857E+00 +3.0000000000E+00     
 1712 +5.7142857143E-01 +5.5714285714E+00 +3.0000000000E+00     
 1713 +5.7142857143E-01 +5.8571428571E+00 +3.0000000000E+00     
 1714 +5.7142857143E-01 +6.1428571429E+00 +3.0000000000E+00     
 1715 +5.7142857143E-01 +6.4285714286E+00 +3.0000000000E+00     
 1716 +5.7142857143E-01 +6.7142857143E+00 +3.0000000000E+00     
 1717 +5.7142857143E-01 +7.0000000000E+00 +3.0000000000E+00     
 1718 +5.7142857143E-01 +7.2857142857E+00 +3.0000000000E+00     
 1719 +5.7142857143E-01 +7.5714285714E+00 +3.0000000000E+00     
 1720 +5.7142857143E-01 +7.8571428571E+00 +3.0000000000E+00     
 1721 +5.7142857143E-01 +8.1428571429E+00 +3.0000000000E+00     
 1722 +5.7142857143E-01 +8.4285714286E+00 +3.0000000000E+00     
 1723 +5.7142857143E-01 +8.7142857143E+00 +3.0000000000E+00     
 1724 +5.7142857143E-01 +9.0000000000E+00 +3.0000000000E+00     
 1725 +8.5714285714E-01 +5.0000000000E+00 +3.0000000000E+00     
 1726 +8.5714285714E-01 +5.2857142857E+00 +3.0000000000E+00     
 1727 +8.5714285714E-01 +5.5714285714E+00 +3.0000000000E+00     
 1728 +8.5714285714E-01 +5.8571428571E+00 +3.0000000000E+00     
 1729 +8.5714285714E-01 +6.1428571429E+00 +3.0000000000E+00     
 1730 +8.5714285714E-01 +6.4285714286E+00 +3.0000000000E+00     
 1731 +8.5714285714E-01 +6.7142857143E+00 +3.0000000000E+00     
 1732 +8.5714285714E-01 +7.0000000000E+00 +3.0000000000E+00     
 1733 +8.5714285714E-01 +7.2857142857E+00 +3.0000000000E+00     
 1734 +8.5714285714E-01 +7.5714285714E+00 +3.0000000000E+00     
 1735 +8.5714285714E-01 +7.8571428571E+00 +3.0000000000E+00     
 1736 +8.5714285714E-01 +8.1428571429E+00 +3.0000000000E+00     
 1737 +8.5714285714E-01 +8.4285714286E+00 +3.0000000000E+00     
 1738 +8.5714285714E-01 +8.7142857143E+00 +3.0000000000E+00     
 1739 +8.5714285714E-01 +9.0000000000E+00 +3.0000000000E+00     
 1740 +1.1428571429E+00 +5.0000000000E+00 +3.0000000000E+00     
 1741 +1.1428571429E+00 +5.2857142857E+00 +3.0000000000E+00     
 1742 +1.1428571429E+00 +5.5714285714E+00 +3.0000000000E+00     
 1743 +1.1428571429E+00 +5.8571428571E+00 +3.0000000000E+00     
 1744 +1.1428571429E+00 +6.1428571429E+00 +3.0000000000E+00     
 1745 +1.1428571429E+00 +6.4285714286E+00 +3.0000000000E+00     
 1746 +1.1428571429E+00 +6.7142857143E+00 +3.0000000000E+00     
 1747 +1.1428571429E+00 +7.0000000000E+00 +3.0000000000E+00     
 1748 +1.1428571429E+00 +7.2857142857E+00 +3.0000000000E+00     
 1749 +1.1428571429E+00 +7.5714285714E+00 +3.0000000000E+00     
 1750 +1.1428571429E+00 +7.8571428571E+00 +3.0000000000E+00     
 1751 +1.1428571429E+00 +8.1428571429E+00 +3.0000000000E+00     
 1752 +1.1428571429E+00 +8.4285714286E+00 +3.0000000000E+00     
 1753 +1.1428571429E+00 +8.7142857143E+00 +3.0000000000E+00     
 1754 +1.1428571429E+00 +9.0000000000E+00 +3.0000000000E+00     
 1755 +1.4285714286E+00 +5.0000000000E+00 +3.0000000000E+00     
 1756 +1.4285714286E+00 +5.2857142857E+00 +3.0000000000E+00     
 1757 +1.4285714286E+00 +5.5714285714E+00 +3.0000000000E+00     
 1758 +1.4285714286E+00 +5.8571428571E+00 +3.0000000000E+00     
 1759 +1.4285714286E+00 +6.1428571429E+00 +3.0000000000E+00     
 1760 +1.4285714286E+00 +6.4285714286E+00 +3.0000000000E+00     
 1761 +1.4285714286E+00 +6.7142857143E+00 +3.0000000000E+00     
 1762 +1.4285714286E+00 +7.0000000000E+00 +3.0000000000E+00     
 1763 +1.4285714286E+00 +7.2857142857E+00 +3.0000000000E+00     
 1764 +1.4285714286E+00 +7.5714285714E+00 +3.0000000000E+00     
 1765 +1.4285714286E+00 +7.8571428571E+00 +3.0000000000E+00     
 1766 +1.4285714286E+00 +8.1428571429E+00 +3.0000000000E+00     
 1767 +1.4285714286E+00 +8.4285714286E+00 +3.0000000000E+00     
 1768 +1.4285714286E+00 +8.7142857143E+00 +3.0000000000E+00     
 1769 +1.4285714286E+00 +9.0000000000E+00 +3.0000000000E+00     
 1770 +1.7142857143E+00 +5.0000000000E+00 +3.0000000000E+00     
 1771 +1.7142857143E+00 +5.2857142857E+00 +3.0000000000E+00     
 1772 +1.7142857143E+00 +5.5714285714E+00 +3.0000000000E+00     
 1773 +1.7142857143E+00 +5.8571428571E+00 +3.0000000000E+00     
 1774 +1.7142857143E+00 +6.1428571429E+00 +3.0000000000E+00     
 1775 +1.7142857143E+00 +6.4285714286E+00 +3.0000000000E+00     
 1776 +1.7142857143E+00 +6.7142857143E+00 +3.0000000000E+00     
 1777 +1.7142857143E+00 +7.0000000000E+00 +3.0000000000E+00     
 1778 +1.7142857143E+00 +7.2857142857E+00 +3.0000000000E+00     
 1779 +1.7142857143E+00 +7.5714285714E+00 +3.0000000000E+00     
 1780 +1.7142857143E+00 +7.8571428571E+00 +3.0000000000E+00     
 1781 +1.7142857143E+00 +8.1428571429E+00 +3.0000000000E+00     
 1782 +1.7142857143E+00 +8.4285714286E+00 +3.0000000000E+00     
 1783 +1.7142857143E+00 +8.7142857143E+00 +3.0000000000E+00     
 1784 +1.7142857143E+00 +9.0000000000E+00 +3.0000000000E+00     
 1785 +2.0000000000E+00 +5.0000000000E+00 +3.0000000000E+00     
 1786 +2.0000000000E+00 +5.2857142857E+00 +3.0000000000E+00     
 1787 +2.0000000000E+00 +5.5714285714E+00 +3.0000000000E+00     
 1788 +2.0000000000E+00 +5.8571428571E+00 +3.0000000000E+00     
 1789 +2.0000000000E+00 +6.1428571429E+00 +3.0000000000E+00     
 1790 +2.0000000000E+00 +6.4285714286E+00 +3.0000000000E+00     
 1791 +2.0000000000E+00 +6.7142857143E+00 +3.0000000000E+00     
 1792 +2.0000000000E+00 +7.0000000000E+00 +3.0000000000E+00     
 1793 +2.0000000000E+00 +7.2857142857E+00 +3.0000000000E+00     
 1794 +2.0000000000E+00 +7.5714285714E+00 +3.0000000000E+00     
 1795 +2.0000000000E+00 +7.8571428571E+00 +3.0000000000E+00     
 1796 +2.0000000000E+00 +8.1428571429E+00 +3.0000000000E+00     
 1797 +2.0000000000E+00 +8.4285714286E+00 +3.0000000000E+00     
 1798 +2.0000000000E+00 +8.7142857143E+00 +3.0000000000E+00     
 1799 +2.0000000000E+00 +9.0000000000E+00 +3.0000000000E+00     
 1800 -2.0000000000E+00 +5.0000000000E+00 +3.0142857143E+00     
 1801 -2.0000000000E+00 +5.2857142857E+00 +3.0142857143E+00     
 1802 -2.0000000000E+00 +5.5714285714E+00 +3.0142857143E+00     
 1803 -2.0000000000E+00 +5.8571428571E+00 +3.0142857143E+00     
 1804 -2.0000000000E+00 +6.1428571429E+00 +3.0142857143E+00     
 1805 -2.0000000000E+00 +6.4285714286E+00 +3.0142857143E+00     
 1806 -2.0000000000E+00 +6.7142857143E+00 +3.0142857143E+00     
 1807 -2.0000000000E+00 +7.0000000000E+00 +3.0142857143E+00     
 1808 -2.0000000000E+00 +7.2857142857E+00 +3.0142857143E+00     
 1809 -2.0000000000E+00 +7.5714285714E+00 +3.0142857143E+00     
 1810 -2.0000000000E+00 +7.8571428571E+00 +3.0142857143E+00     
 1811 -2.0000000000E+00 +8.1428571429E+00 +3.0142857143E+00     
 1812 -2.0000000000E+00 +8.4285714286E+00 +3.0142857143E+00     
 1813 -2.0000000000E+00 +8.7142857143E+00 +3.0142857143E+00     
 1814 -2.0000000000E+00 +9.0000000000E+00 +3.0142857143E+00     
 1815 -1.7142857143E+00 +5.0000000000E+00 +3.0142857143E+00     
 1816 -1.7142857143E+00 +5.2857142857E+00 +3.0142857143E+00     
 1817 -1.7142857143E+00 +5.5714285714E+00 +3.0142857143E+00     
 1818 -1.7142857143E+00 +5.8571428571E+00 +3.0142857143E+00     
 1819 -1.7142857143E+00 +6.1428571429E+00 +3.0142857143E+00     
 1820 -1.7142857143E+00 +6.4285714286E+00 +3.0142857143E+00     
 1821 -1.7142857143E+00 +6.7142857143E+00 +3.0142857143E+00     
 1822 -1.7142857143E+00 +7.0000000000E+00 +3.0142857143E+00     
 1823 -1.7142857143E+00 +7.2857142857E+00 +3.0142857143E+00     
 1824 -1.7142857143E+00 +7.5714285714E+00 +3.0142857143E+00     
 1825 -1.7142857143E+00 +7.8571428571E+00 +3.0142857143E+00     
 1826 -1.7142857143E+00 +8.1428571429E+00 +3.0142857143E+00     
 1827 -1.7142857143E+00 +8.4285714286E+00 +3.0142857143E+00     
 1828 -1.7142857143E+00 +8.7142857143E+00 +3.0142857143E+00     
 1829 -1.7142857143E+00 +9.0000000000E+00 +3.0142857143E+00     
 1830 -1.4285714286E+00 +5.0000000000E+00 +3.0142857143E+00     
 1831 -1.4285714286E+00 +5.2857142857E+00 +3.0142857143E+00     
 1832 -1.4285714286E+00 +5.5714285714E+00 +3.0142857143E+00     
 1833 -1.4285714286E+00 +5.8571428571E+00 +3.0142857143E+00     
 1834 -1.4285714286E+00 +6.1428571429E+00 +3.0142857143E+00     
 1835 -1.4285714286E+00 +6.4285714286E+00 +3.0142857143E+00     
 1836 -1.4285714286E+00 +6.7142857143E+00 +3.0142857143E+00     
 1837 -1.4285714286E+00 +7.0000000000E+00 +3.0142857143E+00     
 1838 -1.4285714286E+00 +7.2857142857E+00 +3.0142857143E+00     
 1839 -1.4285714286E+00 +7.5714285714E+00 +3.0142857143E+00     
 1840 -1.4285714286E+00 +7.8571428571E+00 +3.0142857143E+00     
 1841 -1.4285714286E+00 +8.1428571429E+00 +3.0142857143E+00     
 1842 -1.4285714286E+00 +8.4285714286E+00 +3.0142857143E+00     
 1843 -1.4285714286E+00 +8.7142857143E+00 +3.0142857143E+00     
 1844 -1.4285714286E+00 +9.0000000000E+00 +3.0142857143E+00     
 1845 -1.1428571429E+00 +5.0000000000E+00 +3.0142857143E+00     
 1846 -1.1428571429E+00 +5.2857142857E+00 +3.0142857143E+00     
 1847 -1.1428571429E+00 +5.5714285714E+00 +3.0142857143E+00     
 1848 -1.1428571429E+00 +5.8571428571E+00 +3.0142857143E+00     
 1849 -1.1428571429E+00 +6.1428571429E+00 +3.0142857143E+00     
 1850 -1.1428571429E+00 +6.4285714286E+00 +3.0142857143E+00     
 1851 -1.1428571429E+00 +6.7142857143E+00 +3.0142857143E+00     
 1852 -1.1428571429E+00 +7.0000000000E+00 +3.0142857143E+00     
 1853 -1.1428571429E+00 +7.2857142857E+00 +3.0142857143E+00     
 1854 -1.1428571429E+00 +7.5714285714E+00 +3.0142857143E+00     
 1855 -1.1428571429E+00 +7.8571428571E+00 +3.0142857143E+00     
 1856 -1.1428571429E+00 +8.1428571429E+00 +3.0142857143E+00     
 1857 -1.1428571429E+00 +8.4285714286E+00 +3.0142857143E+00     
 1858 -1.1428571429E+00 +8.7142857143E+00 +3.0142857143E+00     
 1859 -1.1428571429E+00 +9.0000000000E+00 +3.0142857143E+00     
 1860 -8.5714285714E-01 +5.0000000000E+00 +3.0142857143E+00     
 1861 -8.5714285714E-01 +5.2857142857E+00 +3.0142857143E+00     
 1862 -8.5714285714E-01 +5.5714285714E+00 +3.0142857143E+00     
 1863 -8.5714285714E-01 +5.8571428571E+00 +3.0142857143E+00     
 1864 -8.5714285714E-01 +6.1428571429E+00 +3.0142857143E+00     
 1865 -8.5714285714E-01 +6.4285714286E+00 +3.0142857143E+00     
 1866 -8.5714285714E-01 +6.7142857143E+00 +3.0142857143E+00     
 1867 -8.5714285714E-01 +7.0000000000E+00 +3.0142857143E+00     
 1868 -8.5714285714E-01 +7.2857142857E+00 +3.0142857143E+00     
 1869 -8.5714285714E-01 +7.5714285714E+00 +3.0142857143E+00     
 1870 -8.5714285714E-01 +7.8571428571E+00 +3.0142857143E+00     
 1871 -8.5714285714E-01 +8.1428571429E+00 +3.0142857143E+00     
 1872 -8.5714285714E-01 +8.4285714286E+00 +3.0142857143E+00     
 1873 -8.5714285714E-01 +8.7142857143E+00 +3.0142857143E+00     
 1874 -8.5714285714E-01 +9.0000000000E+00 +3.0142857143E+00     
 1875 -5.7142857143E-01 +5.0000000000E+00 +3.0142857143E+00     
 1876 -5.7142857143E-01 +5.2857142857E+00 +3.0142857143E+00     
 1877 -5.7142857143E-01 +5.5714285714E+00 +3.0142857143E+00     
 1878 -5.7142857143E-01 +5.8571428571E+00 +3.0142857143E+00     
 1879 -5.7142857143E-01 +6.1428571429E+00 +3.0142857143E+00     
 1880 -5.7142857143E-01 +6.4285714286E+00 +3.0142857143E+00     
 1881 -5.7142857143E-01 +6.7142857143E+00 +3.0142857143E+00     
 1882 -5.7142857143E-01 +7.0000000000E+00 +3.0142857143E+00     
 1883 -5.7142857143E-01 +7.2857142857E+00 +3.0142857143E+00     
 1884 -5.7142857143E-01 +7.5714285714E+00 +3.0142857143E+00     
 1885 -5.7142857143E-01 +7.8571428571E+00 +3.0142857143E+00     
 1886 -5.7142857143E-01 +8.1428571429E+00 +3.0142857143E+00     
 1887 -5.7142857143E-01 +8.4285714286E+00 +3.0142857143E+00     
 1888 -5.7142857143E-01 +8.7142857143E+00 +3.0142857143E+00     
 1889 -5.7142857143E-01 +9.0000000000E+00 +3.0142857143E+00     
 1890 -2.8571428571E-01 +5.0000000000E+00 +3.0142857143E+00     
 1891 -2.8571428571E-01 +5.2857142857E+00 +3.0142857143E+00     
 1892 -2.8571428571E-01 +5.5714285714E+00 +3.0142857143E+00     
 1893 -2.8571428571E-01 +5.8571428571E+00 +3.0142857143E+00     
 1894 -2.8571428571E-01 +6.1428571429E+00 +3.0142857143E+00     
 1895 -2.8571428571E-01 +6.4285714286E+00 +3.0142857143E+00     
 1896 -2.8571428571E-01 +6.7142857143E+00 +3.0142857143E+00     
 1897 -2.8571428571E-01 +7.0000000000E+00 +3.0142857143E+00     
 1898 -2.8571428571E-01 +7.2857142857E+00 +3.0142857143E+00     
 1899 -2.8571428571E-01 +7.5714285714E+00 +3.0142857143E+00     
 1900 -2.8571428571E-01 +7.8571428571E+00 +3.0142857143E+00     
 1901 -2.8571428571E-01 +8.1428571429E+00 +3.0142857143E+00     
 1902 -2.8571428571E-01 +8.4285714286E+00 +3.0142857143E+00     
 1903 -2.8571428571E-01 +8.7142857143E+00 +3.0142857143E+00     
 1904 -2.8571428571E-01 +9.0000000000E+00 +3.0142857143E+00     
 1905 +0.0000000000E+00 +5.0000000000E+00 +3.0142857143E+00     
 1906 +0.0000000000E+00 +5.2857142857E+00 +3.0142857143E+00     
 1907 +0.0000000000E+00 +5.5714285714E+00 +3.0142857143E+00     
 1908 +0.0000000000E+00 +5.8571428571E+00 +3.0142857143E+00     
 1909 +0.0000000000E+00 +6.1428571429E+00 +3.0142857143E+00     
 1910 +0.0000000000E+00 +6.4285714286E+00 +3.0142857143E+00     
 1911 +0.0000000000E+00 +6.7142857143E+00 +3.0142857143E+00     
 1912 +0.0000000000E+00 +7.0000000000E+00 +3.0142857143E+00     
 1913 +0.0000000000E+00 +7.2857142857E+00 +3.0142857143E+00     
 1914 +0.0000000000E+00 +7.5714285714E+00 +3.0142857143E+00     
 1915 +0.0000000000E+00 +7.8571428571E+00 +3.0142857143E+00     
 1916 +0.0000000000E+00 +8.1428571429E+00 +3.0142857143E+00     
 1917 +0.0000000000E+00 +8.4285714286E+00 +3.0142857143E+00     
 1918 +0.0000000000E+00 +8.7142857143E+00 +3.0142857143E+00     
 1919 +0.0000000000E+00 +9.0000000000E+00 +3.0142857143E+00     
 1920 +2.8571428571E-01 +5.0000000000E+00 +3.0142857143E+00     
 1921 +2.8571428571E-01 +5.2857142857E+00 +3.0142857143E+00     
 1922 +2.8571428571E-01 +5.5714285714E+00 +3.0142857143E+00     
 1923 +2.8571428571E-01 +5.8571428571E+00 +3.0142857143E+00     
 1924 +2.8571428571E-01 +6.1428571429E+00 +3.0142857143E+00     
 1925 +2.8571428571E-01 +6.4285714286E+00 +3.0142857143E+00     
 1926 +2.8571428571E-01 +6.7142857143E+00 +3.0142857143E+00     
 1927 +2.8571428571E-01 +7.0000000000E+00 +3.0142857143E+00     
 1928 +2.8571428571E-01 +7.2857142857E+00 +3.0142857143E+00     
 1929 +2.8571428571E-01 +7.5714285714E+00 +3.0142857143E+00     
 1930 +2.8571428571E-01 +7.8571428571E+00 +3.0142857143E+00     
 1931 +2.8571428571E-01 +8.1428571429E+00 +3.0142857143E+00     
 1932 +2.8571428571E-01 +8.4285714286E+00 +3.0142857143E+00     
 1933 +2.8571428571E-01 +8.7142857143E+00 +3.0142857143E+00     
 1934 +2.8571428571E-01 +9.0000000000E+00 +3.0142857143E+00     
 1935 +5.7142857143E-01 +5.0000000000E+00 +3.0142857143E+00     
 1936 +5.7142857143E-01 +5.2857142857E+00 +3.0142857143E+00     
 1937 +5.7142857143E-01 +5.5714285714E+00 +3.0142857143E+00     
 1938 +5.7142857143E-01 +5.8571428571E+00 +3.0142857143E+00     
 1939 +5.7142857143E-01 +6.1428571429E+00 +3.0142857143E+00     
 1940 +5.7142857143E-01 +6.4285714286E+00 +3.0142857143E+00     
 1941 +5.7142857143E-01 +6.7142857143E+00 +3.0142857143E+00     
 1942 +5.7142857143E-01 +7.0000000000E+00 +3.0142857143E+00     
 1943 +5.7142857143E-01 +7.2857142857E+00 +3.0142857143E+00     
 1944 +5.7142857143E-01 +7.5714285714E+00 +3.0142857143E+00     
 1945 +5.7142857143E-01 +7.8571428571E+00 +3.0142857143E+00     
 1946 +5.7142857143E-01 +8.1428571429E+00 +3.0142857143E+00     
 1947 +5.7142857143E-01 +8.4285714286E+00 +3.0142857143E+00     
 1948 +5.7142857143E-01 +8.7142857143E+00 +3.0142857143E+00     
 1949 +5.7142857143E-01 +9.0000000000E+00 +3.0142857143E+00     
 1950 +8.5714285714E-01 +5.0000000000E+00 +3.0142857143E+00     
 1951 +8.5714285714E-01 +5.2857142857E+00 +3.0142857143E+00     
 1952 +8.5714285714E-01 +5.5714285714E+00 +3.0142857143E+00     
 1953 +8.5714285714E-01 +5.8571428571E+00 +3.0142857143E+00     
 1954 +8.5714285714E-01 +6.1428571429E+00 +3.0142857143E+00     
 1955 +8.5714285714E-01 +6.4285714286E+00 +3.0142857143E+00     
 1956 +8.5714285714E-01 +6.7142857143E+00 +3.0142857143E+00     
 1957 +8.5714285714E-01 +7.0000000000E+00 +3.0142857143E+00     
 1958 +8.5714285714E-01 +7.2857142857E+00 +3.0142857143E+00     
